Name,hermes.p.no-vmsub.zxpt.pi+
Comment,HERMES proton-to-pi+ (zxpt-3D) no-vmsub. thFactor contains DIS normalization (by MSHT20nnlo)
Reference,1212.5407
Process type,SIDIS
Number of points,336
Number of uncorr.errors,2
Number of corr.errors,1
Number of norm.errors,0
List of norm.errors (relative),
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Corr.Err.0,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
hermes.p.no-vmsub.zxpt.pi+.16,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.284629,0.25,0.3,0.3130165,0.25,0.35,3.346622,0.06669916,0.1304984,0.09009971753818437,0.023280111866431637,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.no-vmsub.zxpt.pi+.17,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.2877546,0.25,0.3,0.4189956,0.35,0.45,3.307442,0.05879521,0.1206224,0.08904489063118798,0.023280111866431624,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.no-vmsub.zxpt.pi+.18,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.2907836,0.25,0.3,0.550485,0.45,0.6,2.366844,0.03703667,0.06318243,0.06372156038445526,0.015520074577621092,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.no-vmsub.zxpt.pi+.19,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.2974947,0.25,0.3,0.7397019,0.6,0.8,1.028531,0.02189162,0.03982696,0.027690713973453324,0.011640055933215812,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.no-vmsub.zxpt.pi+.20,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.3072802,0.3,0.375,1.037783,0.8,1.2,0.2098776,0.009234713,0.009130716,0.005650447668601964,0.0038800186444052716,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.no-vmsub.zxpt.pi+.21,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.3362224,0.3,0.375,0.1042253,0.0,0.15,0.7852738,0.03151487,0.05560086,0.021141601163841235,0.010346716385080723,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.no-vmsub.zxpt.pi+.22,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.3423433,0.3,0.375,0.2076161,0.15,0.25,1.697993,0.04190277,0.1003129,0.045714362028879955,0.015520074577621083,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.no-vmsub.zxpt.pi+.23,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.3437677,0.3,0.375,0.3105868,0.25,0.35,2.125479,0.0432798,0.1290119,0.057223390491469475,0.015520074577621086,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.no-vmsub.zxpt.pi+.24,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.3460258,0.3,0.375,0.4137805,0.35,0.45,2.285836,0.04312852,0.1276444,0.061540615563578205,0.015520074577621076,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.no-vmsub.zxpt.pi+.25,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.3496685,0.3,0.375,0.5444205,0.45,0.6,1.670229,0.02582635,0.08004342,0.04496688336002218,0.010346716385080723,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.no-vmsub.zxpt.pi+.26,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.3548945,0.3,0.375,0.723579,0.6,0.8,0.8599703,0.01532935,0.04648901,0.023152624085190282,0.007760037288810538,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.no-vmsub.zxpt.pi+.27,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.360385,0.3,0.375,0.9972845,0.8,1.2,0.1921595,0.005587831,0.01057401,0.005173430603240743,0.0038800186444052716,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.no-vmsub.zxpt.pi+.28,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.4218557,0.375,0.475,0.09982441,0.0,0.15,0.4054851,0.01938263,0.03834229,0.010916707347272098,0.007760037288810544,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.no-vmsub.zxpt.pi+.29,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.4256206,0.375,0.475,0.2067432,0.15,0.25,0.9092025,0.02815666,0.07526488,0.024478082207973016,0.011640055933215817,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.no-vmsub.zxpt.pi+.30,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.4297563,0.375,0.475,0.3092288,0.25,0.35,1.249814,0.02938938,0.1018889,0.033648224500785674,0.011640055933215819,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.no-vmsub.zxpt.pi+.31,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.4297738,0.375,0.475,0.4094817,0.35,0.45,1.288376,0.02878318,0.105975,0.03468641324983097,0.011640055933215812,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.no-vmsub.zxpt.pi+.32,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.4325416,0.375,0.475,0.5355523,0.45,0.6,1.11493,0.01997093,0.07502248,0.030016798453738693,0.007760037288810546,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.no-vmsub.zxpt.pi+.33,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.4359502,0.375,0.475,0.7101796,0.6,0.8,0.6202855,0.0111105,0.05013598,0.01669968952066635,0.005820027966607906,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.no-vmsub.zxpt.pi+.34,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.4414493,0.375,0.475,0.9746915,0.8,1.2,0.166312,0.003990946,0.01349812,0.004477549069841325,0.0029100139833039547,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.no-vmsub.zxpt.pi+.35,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.5334359,0.475,0.6,0.1030419,0.0,0.15,0.2107492,0.01280654,0.01948937,0.005673913394281853,0.006208029831048434,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.no-vmsub.zxpt.pi+.36,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.5370032,0.475,0.6,0.2055688,0.15,0.25,0.4709663,0.01965004,0.06449928,0.012679630564791542,0.009312044746572651,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.no-vmsub.zxpt.pi+.37,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.5377358,0.475,0.6,0.3056045,0.25,0.35,0.663679,0.02008253,0.06450744,0.017867954742431223,0.009312044746572653,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.no-vmsub.zxpt.pi+.38,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.5421495,0.475,0.6,0.4083209,0.35,0.45,0.7359586,0.02063002,0.06941971,0.01981390846644695,0.009312044746572648,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.no-vmsub.zxpt.pi+.39,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.5419208,0.475,0.6,0.5321106,0.45,0.6,0.6156468,0.01377218,0.05162057,0.01657480372246614,0.006208029831048435,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.no-vmsub.zxpt.pi+.40,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.5442552,0.475,0.6,0.7035105,0.6,0.8,0.4061886,0.009144765,0.03293418,0.010935647386298947,0.004656022373286324,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.no-vmsub.zxpt.pi+.41,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.5456988,0.475,0.6,0.9611047,0.8,1.2,0.1232843,0.002978292,0.00952686,0.003319132129918701,0.0023280111866431632,True,0.1,0.85,10.0,10000.0,0.938,0.139
