Name,compass.wgt.h-.dx.z>0.1,,,,,,,,,,,,,,,,,,,,,,,,
Comment,COMPASS DSA with worm-gear T (differential in x). ,,,,,,,,,,,,,,,,,,,,,,,,
Reference,Physics Letters B 770 (2017) 138–145,,,,,,,,,,,,,,,,,,,,,,,,
Process type,SIDIS,,,,,,,,,,,,,,,,,,,,,,,,
Number of points,26,,,,,,,,,,,,,,,,,,,,,,,,
Number of uncorr.errors,1,,,,,,,,,,,,,,,,,,,,,,,,
Number of corr.errors,0,,,,,,,,,,,,,,,,,,,,,,,,
Number of norm.errors,1,,,,,,,,,,,,,,,,,,,,,,,,
List of norm.errors (relative),0.03,,,,,,,,,,,,,,,,,,,,,,,,
Total cross-section normalized,False,,,,,,,,,,,,,,,,,,,,,,,,
List of points,,,,,,,,,,,,,,,,,,,,,,,,,
Point id,process id,weightProcess,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV] 
compass.wgt.hm.dx_z210, 1 - 1 – 13111, 1 - 1- 2111,301.039844,2.23159136044214,2,2.5,0.075,0.055,0.105,0.24,0.1,1,0.44,0.1,7,0,0.04,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hm.dx_z211, 1 - 1 – 13111, 1 - 1- 2111,301.039844,2.24722050542442,2,2.5,0.12,0.105,0.145,0.26,0.1,1,0.4,0.1,7,0.123,0.093,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hm.dx_z212, 1 - 1 – 13111, 1 - 1- 2111,301.039844,2.35159520326097,2,2.5,0.163,0.145,0.215,0.27,0.1,1,0.38,0.1,7,-0.124,0.208,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hm.dx_z213, 1 - 1 – 13111, 1 - 1- 2111,301.039844,2.66458251889485,2.5,4,0.031,0.022,0.035,0.23,0.1,1,0.52,0.1,7,0,0.04,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hm.dx_z214, 1 - 1 – 13111, 1 - 1- 2111,301.039844,2.86530975637888,2.5,4,0.046,0.035,0.055,0.23,0.1,1,0.5,0.1,7,0.016,0.024,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hm.dx_z215, 1 - 1 – 13111, 1 - 1- 2111,301.039844,3.02489669245083,2.5,4,0.076,0.055,0.105,0.23,0.1,1,0.48,0.1,7,0.006,0.022,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hm.dx_z216, 1 - 1 – 13111, 1 - 1- 2111,301.039844,3.07245829914744,2.5,4,0.121,0.105,0.145,0.24,0.1,1,0.45,0.1,7,0.013,0.041,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hm.dx_z217, 1 - 1 – 13111, 1 - 1- 2111,301.039844,3.11287648325468,2.5,4,0.176,0.145,0.215,0.25,0.1,1,0.42,0.1,7,-0.005,0.06,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hm.dx_z218, 1 - 1 – 13111, 1 - 1- 2111,301.039844,3.286335345031,2.5,4,0.248,0.215,0.3,0.26,0.1,1,0.4,0.1,7,0.102,0.113,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hm.dx_z219, 1 - 1 – 13111, 1 - 1- 2111,301.039844,3.59722114972099,2.5,4,0.35,0.3,0.55,0.27,0.1,1,0.4,0.1,7,0.082,0.225,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hm.dx_z220, 1 - 1 – 13111, 1 - 1- 2111,301.039844,4.34281015012169,4,9,0.084,0.055,0.105,0.22,0.1,1,0.52,0.1,7,0.013,0.048,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hm.dx_z221, 1 - 1 – 13111, 1 - 1- 2111,301.039844,4.6743983570081,4,9,0.123,0.105,0.145,0.22,0.1,1,0.5,0.1,7,-0.007,0.041,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hm.dx_z222, 1 - 1 – 13111, 1 - 1- 2111,301.039844,4.98898787330657,4,9,0.178,0.145,0.215,0.23,0.1,1,0.49,0.1,7,0.058,0.041,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hm.dx_z223, 1 - 1 – 13111, 1 - 1- 2111,301.039844,5.29811287157984,4,9,0.254,0.215,0.3,0.23,0.1,1,0.47,0.1,7,0.097,0.051,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hm.dx_z224, 1 - 1 – 13111, 1 - 1- 2111,301.039844,5.57135531087365,4,9,0.388,0.3,0.55,0.24,0.1,1,0.47,0.1,7,0.022,0.06,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hm.dx_z225, 1 - 1 – 13111, 1 - 1- 2111,301.039844,6.1400325732035,4,9,0.638,0.55,0.8,0.28,0.1,1,0.63,0.1,7,0.083,0.182,1,True,0.1,0.9,10,10000,0.938,0.139
