Name,compass.wgt.h+.dx.0.2>z>0.1,,,,,,,,,,,,,,,,,,,,,,,,
Comment,COMPASS DSA with worm-gear T (differential in x). ,,,,,,,,,,,,,,,,,,,,,,,,
Reference,Physics Letters B 770 (2017) 138–145,,,,,,,,,,,,,,,,,,,,,,,,
Process type,SIDIS,,,,,,,,,,,,,,,,,,,,,,,,
Number of points,26,,,,,,,,,,,,,,,,,,,,,,,,
Number of uncorr.errors,1,,,,,,,,,,,,,,,,,,,,,,,,
Number of corr.errors,0,,,,,,,,,,,,,,,,,,,,,,,,
Number of norm.errors,1,,,,,,,,,,,,,,,,,,,,,,,,
List of norm.errors (relative),0.03,,,,,,,,,,,,,,,,,,,,,,,,
Total cross-section normalized,False,,,,,,,,,,,,,,,,,,,,,,,,
List of points,,,,,,,,,,,,,,,,,,,,,,,,,
Point id,process id,weightProcess,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV] 
compass.wgt.hp.dx_z110, 1 - 1 – 13101, 1 - 1- 2101,301.039844,2.23383079036887,2,2.5,0.075,0.055,0.105,0.14,0.1,0.2,0.39,0.1,7,-0.081,0.051,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hp.dx_z111, 1 - 1 – 13101, 1 - 1- 2101,301.039844,2.2494443758404,2,2.5,0.119,0.105,0.145,0.15,0.1,0.2,0.34,0.1,7,0.199,0.121,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hp.dx_z112, 1 - 1 – 13101, 1 - 1- 2101,301.039844,2.35159520326097,2,2.5,0.163,0.145,0.215,0.15,0.1,0.2,0.32,0.1,7,-0.083,0.278,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hp.dx_z113, 1 - 1 – 13101, 1 - 1- 2101,301.039844,2.66458251889485,2.5,4,0.031,0.022,0.035,0.14,0.1,0.2,0.47,0.1,7,-0.054,0.051,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hp.dx_z114, 1 - 1 – 13101, 1 - 1- 2101,301.039844,2.86530975637888,2.5,4,0.046,0.035,0.055,0.14,0.1,0.2,0.46,0.1,7,-0.024,0.03,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hp.dx_z115, 1 - 1 – 13101, 1 - 1- 2101,301.039844,3.02820078594534,2.5,4,0.076,0.055,0.105,0.14,0.1,0.2,0.43,0.1,7,0.012,0.028,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hp.dx_z116, 1 - 1 – 13101, 1 - 1- 2101,301.039844,3.08058436014987,2.5,4,0.121,0.105,0.145,0.14,0.1,0.2,0.39,0.1,7,0.009,0.052,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hp.dx_z117, 1 - 1 – 13101, 1 - 1- 2101,301.039844,3.12569992161756,2.5,4,0.176,0.145,0.215,0.14,0.1,0.2,0.36,0.1,7,-0.012,0.076,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hp.dx_z118, 1 - 1 – 13101, 1 - 1- 2101,301.039844,3.29696830436691,2.5,4,0.248,0.215,0.3,0.15,0.1,0.2,0.34,0.1,7,0.029,0.144,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hp.dx_z119, 1 - 1 – 13101, 1 - 1- 2101,301.039844,3.59861084308932,2.5,4,0.35,0.3,0.55,0.15,0.1,0.2,0.34,0.1,7,0.037,0.29,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hp.dx_z120, 1 - 1 – 13101, 1 - 1- 2101,301.039844,4.34396132579469,4,9,0.084,0.055,0.105,0.14,0.1,0.2,0.47,0.1,7,0.152,0.06,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hp.dx_z121, 1 - 1 – 13101, 1 - 1- 2101,301.039844,4.67653718043597,4,9,0.123,0.105,0.145,0.14,0.1,0.2,0.45,0.1,7,0.03,0.05,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hp.dx_z122, 1 - 1 – 13101, 1 - 1- 2101,301.039844,5.00399840127872,4,9,0.178,0.145,0.215,0.14,0.1,0.2,0.43,0.1,7,0.029,0.05,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hp.dx_z123, 1 - 1 – 13101, 1 - 1- 2101,301.039844,5.32822672190289,4,9,0.254,0.215,0.3,0.14,0.1,0.2,0.41,0.1,7,0.074,0.062,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hp.dx_z124, 1 - 1 – 13101, 1 - 1- 2101,301.039844,5.61337688027448,4,9,0.386,0.3,0.55,0.14,0.1,0.2,0.39,0.1,7,0.03,0.075,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hp.dx_z125, 1 - 1 – 13101, 1 - 1- 2101,301.039844,6.16846820531645,4,9,0.636,0.55,0.8,0.15,0.1,0.2,0.43,0.1,7,0.082,0.245,1,True,0.1,0.9,10,10000,0.938,0.139
