[11.584284378664849, [0.01, -1.216605410310393, -0.31584916509718475, 1.0]]
[12.77723691231494, [0.01, -4.619489473685012, 0.11400210784475291, 1.0]]
[12.789398735664033, [0.01, -4.33960594665657, 0.20133675160434952, 1.0]]
[20.777277976317148, [0.01, -0.2025137213100466, -0.7380730283097544, 1.0]]
[13.74156576682134, [0.01, -5.937641497109742, 0.32544133544929155, 1.0]]
[13.000128527332768, [0.01, -0.7633827633948986, -0.7962800456633717, 1.0]]
[11.751994267525395, [0.01, -16.574987266337025, 0.5288468209845074, 1.0]]
[11.583589347612271, [0.01, -49.12019920347524, 0.8551010412516438, 1.0]]
[13.377176384943782, [0.01, -1.5380393525429634, -0.12448687407943472, 1.0]]
[12.468202270027788, [0.01, -0.5414702516146089, -0.7663852917371737, 1.0]]
[11.627062818404962, [0.01, -31.397070982313206, 0.7382246087867025, 1.0]]
[13.488640968237878, [0.01, -1.4791817576115094, -0.30004295164891576, 1.0]]
[14.012959042198517, [0.01, -10.71268045541606, 0.5085668519659509, 1.0]]
[14.623452178009416, [0.01, -21.525069828598074, 0.5611649191575696, 1.0]]
[14.802930364038776, [0.01, -5.800162259658677, 0.34663454259861515, 1.0]]
[11.953776782664628, [0.01, -0.6924731110769774, -0.7620523892138522, 1.0]]
[22.99992959710176, [0.01, 0.5736359603035645, 9.983969076253059, 1.0]]
[11.717537871145424, [0.01, -11.156031382576197, 0.4464346138184595, 1.0]]
[12.632522682778387, [0.01, -1.2470352943757577, -0.22827312877717335, 1.0]]
[12.587123616815894, [0.01, -2.2987834862624, -0.011588471451898029, 1.0]]
[11.619937714678558, [0.01, -8.520922993531988, 0.3576566443167579, 1.0]]
[11.795040845850227, [0.01, -5.907391683254894, 0.21604481619268862, 1.0]]
[11.883817572624954, [0.01, -10.461816717111324, 0.43655248411380965, 1.0]]
[12.789398845033256, [0.01, -5.832392112700949, 0.18805969201364742, 1.0]]
[11.812272380109478, [0.01, -27.074249765548913, 0.7086663445587283, 1.0]]
[13.373234959692631, [0.01, -1.920457233756369, -0.04692582579178571, 1.0]]
[11.604678355151506, [0.01, -6.08686355439465, 0.25299226792189444, 1.0]]
[17.8019162029655, [0.01, -2.2631657877635805, -0.17640340822135317, 1.0]]
[11.57205935595345, [0.01, -0.7206675505429119, -0.5700253569197073, 1.0]]
[12.634772101145714, [0.01, -2.581958038166384, -0.07784495984731837, 1.0]]
[11.831768927431284, [0.01, -1.6368837724437961, -0.22033689506791812, 1.0]]
[11.729170320141534, [0.01, -2.3617787853919516, -0.08169126289641476, 1.0]]
[12.15496257657174, [0.01, -1.5389254129564274, -0.2563744896228968, 1.0]]
[15.386632121444425, [0.01, -14.568442323752159, 0.6328405192719957, 1.0]]
[12.439836815096719, [0.01, -2.9893309952567195, -0.023526816873722423, 1.0]]
[11.702281923661264, [0.01, -1.586062946030546, -0.18503579170325365, 1.0]]
[11.848217815147306, [0.01, -1.274919827318355, -0.9431634438807521, 1.0]]
[11.835106932826967, [0.01, -0.6677791439575221, -0.5655852675457872, 1.0]]
[12.43024626855578, [0.01, -1.8868728153069962, -0.18613794073789894, 1.0]]
[12.245972378191976, [0.01, -3.659328012031306, 0.048499467881725114, 1.0]]
[22.99992959705847, [0.01, -2.1893899164674324, 3.3384491327044774, 1.0]]
[12.423664318115781, [0.01, -0.9657568937440874, -0.46913397939107865, 1.0]]
[15.320281968752992, [0.01, -0.8253796897603797, -0.6452297207417167, 1.0]]
[11.642133552573512, [0.01, -3.9366522831154573, 0.12026061682485054, 1.0]]
[12.418916644915573, [0.01, -5.166846154586675, 0.24366160399736853, 1.0]]
[23.000066296584688, [0.01, 0.0692136668214669, 0.3966234621562053, 1.0]]
[15.032677988962332, [0.01, -7.943777740554441, 0.2600256224068081, 1.0]]
[11.6323441932893, [0.01, -20.303168946001946, 0.6144224513600023, 1.0]]
[12.248146682126697, [0.01, -0.7546600798037384, -0.4623547915597408, 1.0]]
[11.65751008662454, [0.01, -7.150029637492217, 0.30823840114301454, 1.0]]
[14.66488802755769, [0.01, -3.794764618792222, 0.2125053505608343, 1.0]]
[23.000007878508146, [0.01, 0.0068858485627191005, -0.9499996891922653, 1.0]]
[16.237131314910037, [0.01, -1.9016846524671616, -0.2307122391358158, 1.0]]
[13.504400208353921, [0.01, -12.633605759576144, 0.5435120788656332, 1.0]]
[22.999939869114307, [0.01, 0.002759533040621494, -0.17855491410870558, 1.0]]
[12.14220085592935, [0.01, -1.7680555917719136, -0.20282091690334939, 1.0]]
[11.710851048902361, [0.01, -0.7835275886366759, -0.48499967302459207, 1.0]]
[22.99992959710176, [0.01, 0.0017550005575452596, 2.949649294350397, 1.0]]
[11.82755389969557, [0.01, -93.2553894688784, 1.0536526135997482, 1.0]]
