Name,compass16.ALT.h+.1<z.dx
Comment,COMPASS16 DSSA-A.LT  h+ from p, (0.1<z<1) (differential in x)
Reference,1609.07374
Process type,SIDIS
Number of points,26
Number of uncorr.errors,1
Number of corr.errors,0
Number of norm.errors,1
List of norm.errors (relative),0.03
Total cross-section nomalized,False
List of points 
Point id,process id,weightProcess,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
compass16.ALT.h+.1<z.dx.15,1 / 1 / 1 / 13101,1 / 1 / 1 / 2101,301.03984399999996,3.023243291566195,2.5,4.0,0.076,0.055,0.105,0.25,0.1,1.0,0.49,0.1,10.0,0.008,0.02,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h+.1<z.dx.16,1 / 1 / 1 / 13101,1 / 1 / 1 / 2101,301.03984399999996,3.069201850644561,2.5,4.0,0.121,0.105,0.145,0.26,0.1,1.0,0.46,0.1,10.0,0.031,0.036,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h+.1<z.dx.17,1 / 1 / 1 / 13101,1 / 1 / 1 / 2101,301.03984399999996,3.104834939252005,2.5,4.0,0.176,0.145,0.215,0.27,0.1,1.0,0.43,0.1,10.0,0.061,0.051,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h+.1<z.dx.18,1 / 1 / 1 / 13101,1 / 1 / 1 / 2101,301.03984399999996,3.277193921634788,2.5,4.0,0.248,0.215,0.3,0.28,0.1,1.0,0.41,0.1,10.0,0.012,0.093,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h+.1<z.dx.19,1 / 1 / 1 / 13101,1 / 1 / 1 / 2101,301.03984399999996,3.5930488446443363,2.5,4.0,0.351,0.3,0.55,0.29,0.1,1.0,0.42,0.1,10.0,0.151,0.18,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h+.1<z.dx.20,1 / 1 / 1 / 13101,1 / 1 / 1 / 2101,301.03984399999996,4.342810150121693,4.0,9.0,0.084,0.055,0.105,0.24,0.1,1.0,0.54,0.1,10.0,0.103,0.044,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h+.1<z.dx.21,1 / 1 / 1 / 13101,1 / 1 / 1 / 2101,301.03984399999996,4.672258554489466,4.0,9.0,0.123,0.105,0.145,0.25,0.1,1.0,0.52,0.1,10.0,0.052,0.036,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h+.1<z.dx.22,1 / 1 / 1 / 13101,1 / 1 / 1 / 2101,301.03984399999996,4.98798556533597,4.0,9.0,0.179,0.145,0.215,0.25,0.1,1.0,0.5,0.1,10.0,0.042,0.035,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h+.1<z.dx.23,1 / 1 / 1 / 13101,1 / 1 / 1 / 2101,301.03984399999996,5.293392107146419,4.0,9.0,0.254,0.215,0.3,0.26,0.1,1.0,0.49,0.1,10.0,0.075,0.043,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h+.1<z.dx.24,1 / 1 / 1 / 13101,1 / 1 / 1 / 2101,301.03984399999996,5.544366510251645,4.0,9.0,0.389,0.3,0.55,0.28,0.1,1.0,0.49,0.1,10.0,0.079,0.05,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h+.1<z.dx.25,1 / 1 / 1 / 13101,1 / 1 / 1 / 2101,301.03984399999996,6.103277807866851,4.0,9.0,0.637,0.55,0.8,0.31,0.1,1.0,0.66,0.1,10.0,0.018,0.153,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
