Name,CMS13-04y08
Comment,CMS 13TeV 0.4<|y|<0.8 absolute
Reference,arXiv:1909.04133
Process type,DY
Number of points,33
Number of uncorr.errors,1
Number of corr.errors,1
Number of norm.errors,1
List of norm.errors (relative),0.025
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<y>,yMin,yMax,<qT>[GeV],qTMin[GeV],qTMax[GeV],xSec,Uncorr.Err.0,Corr.Err.0,Th.Factor,FiducialCuts,kCut1[GeV],kCut2[GeV],etaMin,etaMax
CMS13-04y08.11,1 / 1 / 1 / 3,169000000.0,91.1876,76.1876,106.1876,0.6000000000000001,0.4,0.8,12.5,12.0,13.0,4.7821,0.0480842941484015,0.0047821,2.0,True,25.0,25.0,-2.4,2.4
CMS13-04y08.12,1 / 1 / 1 / 3,169000000.0,91.1876,76.1876,106.1876,0.6000000000000001,0.4,0.8,13.5,13.0,14.0,4.4376,0.045188057050508365,0.0044376,2.0,True,25.0,25.0,-2.4,2.4
CMS13-04y08.13,1 / 1 / 1 / 3,169000000.0,91.1876,76.1876,106.1876,0.6000000000000001,0.4,0.8,15.0,14.0,16.0,3.812,0.03743824381564925,0.003812,1.0,True,25.0,25.0,-2.4,2.4
CMS13-04y08.14,1 / 1 / 1 / 3,169000000.0,91.1876,76.1876,106.1876,0.6000000000000001,0.4,0.8,17.0,16.0,18.0,3.3401,0.031160144780632806,0.0033401,1.0,True,25.0,25.0,-2.4,2.4
CMS13-04y08.15,1 / 1 / 1 / 3,169000000.0,91.1876,76.1876,106.1876,0.6000000000000001,0.4,0.8,19.0,18.0,20.0,2.8572,0.026427359762185812,0.0028572000000000003,1.0,True,25.0,25.0,-2.4,2.4
CMS13-04y08.16,1 / 1 / 1 / 3,169000000.0,91.1876,76.1876,106.1876,0.6000000000000001,0.4,0.8,21.0,20.0,22.0,2.4325,0.0225160665470237,0.0024325,1.0,True,25.0,25.0,-2.4,2.4
CMS13-04y08.17,1 / 1 / 1 / 3,169000000.0,91.1876,76.1876,106.1876,0.6000000000000001,0.4,0.8,23.5,22.0,25.0,2.1134,0.019362030265444787,0.0021134,0.6666666666666666,True,25.0,25.0,-2.4,2.4
CMS13-04y08.18,1 / 1 / 1 / 3,169000000.0,91.1876,76.1876,106.1876,0.6000000000000001,0.4,0.8,26.5,25.0,28.0,1.7318,0.01608382948802926,0.0017318000000000001,0.6666666666666666,True,25.0,25.0,-2.4,2.4
CMS13-04y08.19,1 / 1 / 1 / 3,169000000.0,91.1876,76.1876,106.1876,0.6000000000000001,0.4,0.8,30.0,28.0,32.0,1.4242,0.013875061945807668,0.0014242,0.5,True,25.0,25.0,-2.4,2.4
CMS13-04y08.20,1 / 1 / 1 / 3,169000000.0,91.1876,76.1876,106.1876,0.6000000000000001,0.4,0.8,34.5,32.0,37.0,1.0884,0.011364772061066597,0.0010884,0.4,True,25.0,25.0,-2.4,2.4
CMS13-04y08.21,1 / 1 / 1 / 3,169000000.0,91.1876,76.1876,106.1876,0.6000000000000001,0.4,0.8,40.0,37.0,43.0,0.81333,0.009044305414872937,0.00081333,0.3333333333333333,True,25.0,25.0,-2.4,2.4
CMS13-04y08.22,1 / 1 / 1 / 3,169000000.0,91.1876,76.1876,106.1876,0.6000000000000001,0.4,0.8,47.5,43.0,52.0,0.5727,0.006790059627867782,0.0005727,0.2222222222222222,True,25.0,25.0,-2.4,2.4
CMS13-04y08.23,1 / 1 / 1 / 3,169000000.0,91.1876,76.1876,106.1876,0.6000000000000001,0.4,0.8,58.5,52.0,65.0,0.34516,0.004348347995503576,0.00034516,0.15384615384615385,True,25.0,25.0,-2.4,2.4
CMS13-04y08.24,1 / 1 / 1 / 3,169000000.0,91.1876,76.1876,106.1876,0.6000000000000001,0.4,0.8,75.0,65.0,85.0,0.17958,0.002404794949678664,0.00017957999999999998,0.1,True,25.0,25.0,-2.4,2.4
CMS13-04y08.25,1 / 1 / 1 / 3,169000000.0,91.1876,76.1876,106.1876,0.6000000000000001,0.4,0.8,102.5,85.0,120.0,0.076842,0.0011541646795410097,7.6842e-05,0.05714285714285714,True,25.0,25.0,-2.4,2.4
CMS13-04y08.26,1 / 1 / 1 / 3,169000000.0,91.1876,76.1876,106.1876,0.6000000000000001,0.4,0.8,140.0,120.0,160.0,0.028133,0.0004993778136591574,2.8133e-05,0.05,True,25.0,25.0,-2.4,2.4
CMS13-04y08.27,1 / 1 / 1 / 3,169000000.0,91.1876,76.1876,106.1876,0.6000000000000001,0.4,0.8,175.0,160.0,190.0,0.012121,0.0002554317751866435,1.2121e-05,0.06666666666666667,True,25.0,25.0,-2.4,2.4
CMS13-04y08.28,1 / 1 / 1 / 3,169000000.0,91.1876,76.1876,106.1876,0.6000000000000001,0.4,0.8,205.0,190.0,220.0,0.0066086,0.00016359982846873646,6.6086000000000006e-06,0.06666666666666667,True,25.0,25.0,-2.4,2.4
CMS13-04y08.29,1 / 1 / 1 / 3,169000000.0,91.1876,76.1876,106.1876,0.6000000000000001,0.4,0.8,235.0,220.0,250.0,0.0037708,0.00010563173528821725,3.7708e-06,0.06666666666666667,True,25.0,25.0,-2.4,2.4
CMS13-04y08.30,1 / 1 / 1 / 3,169000000.0,91.1876,76.1876,106.1876,0.6000000000000001,0.4,0.8,275.0,250.0,300.0,0.0019151,5.8728097489617356e-05,1.9151e-06,0.04,True,25.0,25.0,-2.4,2.4
CMS13-04y08.31,1 / 1 / 1 / 3,169000000.0,91.1876,76.1876,106.1876,0.6000000000000001,0.4,0.8,350.0,300.0,400.0,0.0006789,2.3762000015781498e-05,6.789e-07,0.02,True,25.0,25.0,-2.4,2.4
CMS13-04y08.32,1 / 1 / 1 / 3,169000000.0,91.1876,76.1876,106.1876,0.6000000000000001,0.4,0.8,950.0,400.0,1500.0,2.6945e-05,1.1260986632506938e-06,2.6945e-08,0.0018181818181818182,True,25.0,25.0,-2.4,2.4
